X11005	X24008	X36001	X04007	X24018	X11002	X03002	X20005	X56007	X28006	X16002	X24001	X09008	X28024	X26003	X12007	X43004	X16007	X65003	X19005	X01007	X08018	X15006	X33005	X10005	X37001	X19017	X28021	X43007	X09017	X22011	X27003	X26009	X64001	X36002	X24017	X06002	X12019	X28044	X63001	X28032	X28008	X16004	X01010	X08001	X15001	X15005	X28003	X28042	X08012	X04006	X31011	X28043	X43012	X49004	X28023	X16009	X31007	X28047	X84004	X62003	X20002	X48001	X25003	X01003	X28035
PLSCR1	0.897849265039914	0.916582686228038	0.755745720115805	0.984788734999382	0.769489156055053	0.976718048315798	0.940224445098793	0.804848511349509	0.89440063330206	0.963512191408005	0.844696539451559	0.795381108591261	0.785481843856627	0.832393790739321	0.936877304690746	0.780620318816896	0.897781876281098	0.90529114485406	0.873613142867363	0.791902882136579	0.839903595583554	0.867358465734185	0.833013372726853	0.790268227514686	0.900695182895607	0.818776581341598	0.825415307877101	0.904745088862267	0.860180845958064	0.84764462230657	0.810790811608824	0.915769436336622	0.76147390442886	0.975318936326154	0.987579315506961	0.810007873556424	0.978888055172775	0.869469224130032	0.883026238913146	0.867311459461466	0.876127620911888	0.957921006729184	0.774403392591426	0.868895030387163	0.796589218288307	1.03171177682508	0.894624366588901	0.805074416477907	0.984780957972701	0.657884533568896	0.7252112483733	0.907236086806367	0.935365178595067	0.822534347459097	0.885663238142789	0.955384036269881	0.841203259911336	0.859111608190671	0.880579375057944	0.953868733770019	0.846083815342686	0.906658288575216	0.877291304919021	0.822086134211369	0.964573235422883	0.887803200916339
IMPA2	0.661947464889943	0.622342675184402	0.694778381169771	0.694642557267927	0.733198646716032	0.806455979405645	0.718149923250541	0.81081309800195	0.679235981942456	0.745198663659832	0.631074000588875	0.743303201313689	0.699290370153134	0.819139401449505	0.723786491969839	0.64138563475202	0.636403403809638	0.648631995168782	0.67529120325647	0.717357344497665	0.64173809976232	0.592021340044204	0.57586138750936	0.656008646399154	0.645712446519999	0.712104693476495	0.73322205275138	0.59625552818419	0.715099420365571	0.624904667483698	0.79963325802128	0.697390460224353	0.626447179071751	0.619815822865667	0.687749169743516	0.59219776253873	0.617753566970406	0.686697674669228	0.641618987196861	0.618377249958718	0.758543506150405	0.837392503571901	0.678287282454311	0.588914072396338	0.740730256209147	0.582580283526852	0.577096219629495	0.678842967824183	0.606276630933565	0.721195033630294	0.623393873393558	0.675152795425035	0.733610139311263	0.626782394720179	0.630504007334574	0.617542900859168	0.586190143749027	0.655700082047631	0.694448626815223	0.760813801319718	0.650261918732354	0.621262994795553	0.778604506155106	0.703129563852413	0.626803808741455	0.695803915863038
CKS1B	0.812982715456227	0.85329012239251	0.945793821742602	0.921401309178072	0.828299491504983	0.8661661594865	0.774434410767818	0.881470512868951	0.869490379013254	0.878237262554899	0.876785199664451	0.88412048362792	0.868553999567597	0.989230510647953	0.84488871031761	0.812703881177063	0.857305762487081	0.966953819292832	0.925577639348023	0.836606610833165	0.906601029181162	0.897119603629892	0.883910114222364	0.934903856941625	0.860088678395053	0.958800185432518	0.825969803710701	0.848895803072421	0.933562845031637	0.784354509464412	0.834117976659162	0.860891338226399	0.874345107998956	0.794548967264124	0.904414439448099	0.822158236377504	0.830703222751879	0.934673022751926	0.834140316901082	0.887556686633552	0.834483721145991	0.928063325151706	0.866455062064933	0.801470103890636	0.854094214372201	0.839430602904906	0.81944863536381	0.911685683412883	0.881925772713792	0.870219906828648	0.807522641437942	0.883013532287047	0.883501649522883	0.86731169203393	0.920862399955471	0.946232480484877	0.798969077258408	0.88325513123936	0.869956941663368	0.845195244168822	0.8336256249816	0.828306821601854	0.926911090222065	0.843106158212966	0.819778297245467	0.960224209476459
TEX30	0.577563755538719	0.644108534097021	0.650565927755171	0.620748661519186	0.636649853345991	0.691356590532286	0.60507886619449	0.69319011352747	0.648099834101264	0.63664116651847	0.649265182688456	0.561974428733713	0.608774574116289	0.774708361260347	0.645478657664986	0.598097542497445	0.635651477978713	0.719255872646247	0.700078071299218	0.592591553004736	0.624641160286559	0.597928624561269	0.639180931942435	0.634998842511622	0.703274619315221	0.63407742661776	0.743174436088985	0.69017098079225	0.616545305709592	0.623960646599813	0.585626137071323	0.678868357009528	0.65505341319607	0.629289551475028	0.63213508746495	0.575968951497351	0.621061576819299	0.604577014318684	0.650757005921929	0.590685911231712	0.641973398396813	0.70946201522833	0.598180083076174	0.596406710514014	0.618505924951207	0.725307356421129	0.627001078427539	0.644909966900485	0.671505459619959	0.602242499562404	0.683920743108562	0.602318810063137	0.633841150459122	0.660565117569553	0.663847051794135	0.647571557884766	0.720333781698587	0.582197422391594	0.713641893112035	0.581204106374329	0.604071095942785	0.730141836980077	0.62724007696	0.680570168474056	0.660929926501336	0.685679256996273
DBN1	0.756219149694071	0.885473304996386	0.96262792691631	0.864905629198406	0.894489681920674	0.809083217619039	0.856554152525296	0.809199473574529	0.876223799516608	0.827928218700042	0.905415966906742	0.966500596973324	0.965971511838837	0.838047523990834	0.85656624205104	0.852941890000138	0.899070636928086	0.882807266756967	0.849951058785697	0.802869881624743	0.903506097125874	0.883513440432239	0.804411617675372	0.920864428373905	0.827827678117498	0.924324929428406	0.885688989078649	0.939902060467242	0.857778930279356	0.79719477765875	0.917470726247083	0.837485979658154	0.878960916483118	0.79422470043977	0.859081918334249	0.91299095640617	0.926440939422702	0.863740740408266	0.925147033251266	0.806434052336348	0.758927588927876	0.926227238142688	0.792925992480576	0.843016287526769	0.906429697583026	0.875346271642914	0.810112621229713	0.954745271662607	0.915093409613539	0.99714618030896	0.749227974541403	0.906217955841092	0.855624626619561	0.956154372562686	0.907808461395119	1.0261940478511	0.91373507576701	0.787763838434299	0.900935554716249	0.901451503198519	0.892589177032161	0.781785292090141	0.863502036453501	0.865061374934935	0.870701885926227	0.940196021457588
AMT	0.913894981272651	0.8644725094528	0.778413364743052	0.83576574181816	0.865723816592311	0.901916097346199	0.842557488569656	0.847893420600434	0.852675225345035	0.784851742213566	0.853687827992303	0.905872988639532	0.84958300106561	0.748809694643343	0.890064118599786	0.850792430579157	0.849945320869153	0.849880079723204	0.869839498257819	0.837644217824573	0.812947464677318	0.778434126021327	0.798628652215101	0.796740141980443	0.906199189285881	0.874946528291081	0.983999946106399	0.756764782248231	0.839004363581629	0.922144847402559	0.813450798216984	0.806443772965353	0.831857073964167	0.872101328506597	0.823231647774904	0.835735651669285	0.781696010511567	0.808669725180312	0.816402695229987	0.822595584837286	0.830673649724727	0.868489565047779	0.838117649412592	0.804525841166978	0.833622225554502	0.828254342696018	0.834648565354632	0.802583365990133	0.762456517671111	0.84657989947117	0.806775418639345	0.844884195275142	0.851598550525536	0.840080156852953	0.828314600427141	0.819207675955644	0.820751362237277	0.853720485394452	0.8037416877469	0.841438331899274	0.864239495062018	0.77803128524824	0.784005271823753	0.805276500747959	0.90143607136491	0.779109606737994
HLA-DQA1	0.80781443954741	0.77966857719318	0.789811554310151	0.995116380014789	0.924907740902496	0.718333691954896	0.777246050212782	0.714757865143647	0.706660780687096	0.906397690880426	0.771230904415492	0.760497533069336	0.792203189043726	0.796615290584808	0.990370219344557	0.781230539168285	0.990630430475775	0.70844745870588	0.756645469036918	0.724014700120562	0.712174609146834	0.793613686808727	0.767301484833023	0.879835991459333	0.726698713688928	0.723562257202571	0.713338556491946	0.796778515300117	0.76177266566709	0.887873773919529	0.90258495495175	0.999316480134934	0.746356134447368	0.979944199531273	0.796432623693272	0.920138456170284	0.905089959884666	0.880307796020028	0.818764841523233	0.772650857570634	0.718107622366666	0.670149015186099	0.701685201600049	0.797780391475065	0.832300550449749	0.883111527172418	0.793135512596469	0.902502792479725	0.769262023504265	0.826301329023287	0.751332487245628	0.929650625133927	0.816181068433028	0.745160326883921	0.719082472505831	0.840233585324042	0.881069308453329	0.742033357209663	0.716304495452235	1.0201353133346	0.887661893538256	0.885186013395246	0.736558866895065	0.729849709524791	0.73654580637569	0.899617087286369
IGFBP7	0.906529960522634	0.828007127255655	0.940221570303143	0.898167034406322	0.924822461097131	1.03676383789845	1.03460910303429	0.995548611623528	0.797008913955575	0.986267281493043	0.772626130608214	0.970591086706396	0.914820972149468	0.836569566717527	0.941685743107668	0.865587039882384	0.915698629705436	0.695210769526043	0.759448338523599	1.09307191720449	0.742982784164353	0.899691201148329	0.771391898614004	0.876135742112757	0.803536316013203	0.747897158200944	0.687891422393352	0.958823985023588	0.985138666283977	1.00276309959773	0.866180807674689	0.894232065259977	0.764627446684977	0.788665029791534	0.972536098069412	0.852042140983191	0.780782231691406	0.906180970703486	0.929780680584438	1.00911440114783	1.04540859570434	0.762569293423394	1.03327147056965	0.854763963213624	0.922601813732645	0.778965090571045	0.819576992674675	0.930800988279338	0.740960739636044	0.745220028703641	1.04355513433875	0.869204355552791	0.95279161140284	0.806393830381525	0.750883299887292	0.717500063287802	0.836490134006718	1.04138867534993	0.964383589447992	1.01273715252244	0.842041318299972	1.01187624692813	0.974883616556057	0.934535621846247	0.790942861811423	0.932986090371824
CRISP2	0.454348103469807	0.478811583798114	0.441136432112407	0.461169004507794	0.464216434087607	0.494371113048059	0.453358662506322	0.456664048964882	0.471880222425302	0.503863335276451	0.440684446879184	0.454149924717831	0.466142701022397	0.457221852795325	0.470358752176692	0.472976208318009	0.454116369725365	0.445334768401992	0.454650095981476	0.459960755369107	0.437761364493302	0.461526889345308	0.470925303267254	0.419558899540711	0.500910522155986	0.459665566613122	0.49722091337849	0.433782627619976	0.461993110673209	0.47672461090485	0.421217872128711	0.423941169899996	0.490803763085724	0.478856193290437	0.458722296979361	0.449398660669057	0.449739862301777	0.456878384310528	0.486975516284913	0.57252460983302	0.477507709963118	0.493633066360453	0.493197944904673	0.446706888212942	0.452024763451589	0.455936883948511	0.433246138704063	0.441902269114716	0.45714552805729	0.457301380705267	0.444324933071502	0.465739831505519	0.459665363779342	0.451469348193752	0.429268237086099	0.458400171271637	0.440253540049606	0.528697166243578	0.495847236588113	0.429305821215629	0.456873140675713	0.448772354095878	0.47585386399298	0.453534184491955	0.442537675119147	0.446736797897636
PTGS2	0.563778311827809	0.529316649235949	0.546596942838063	0.619810733721589	0.603537155190404	0.572475183128581	0.53756089131016	0.538591831638656	0.592423536848576	0.574416793158944	0.537476919297163	0.518337981472826	0.556883673343842	0.52028722284741	0.54271785732486	0.644733882177124	0.515127493878827	0.536609439547684	0.535859527828384	0.540121787534267	0.558778749464215	0.561306274499279	0.529390050794975	0.535313180985595	0.585068154228089	0.580635557390759	0.527450959953897	0.529872013299063	0.519625701041442	0.609106853891165	0.524765945798194	0.510858739800699	0.574325534321125	0.516853869249751	0.532492713639193	0.541284996399664	0.58152112613246	0.550199143615048	0.539157114039226	0.618561521850631	0.51245201851371	0.581007255293597	0.576888727009373	0.543233539481117	0.556734960485953	0.553705434601016	0.546261911663309	0.555865732278223	0.546453190146256	0.535305361865953	0.534724102477221	0.717758117830593	0.519372099111347	0.538039495192302	0.535103249442464	0.517020590882084	0.539782123791998	0.593583653142814	0.536320400934391	0.778239793390978	0.545986076618351	0.542895867922391	0.544153215454383	0.522434382025387	0.554553313179815	0.520118020641787
SPRYD7	0.488361758176717	0.513237098189077	0.506273568546307	0.520448981709332	0.492748993364548	0.553764336906922	0.466823567975829	0.48653473277851	0.494631452477008	0.63768783186406	0.469446544861999	0.474021872110717	0.476201261788838	0.507081689666172	0.502558283634188	0.477910294156254	0.486744175209941	0.469301382627323	0.527424973101151	0.515734208290874	0.440005447649303	0.493230330807039	0.452296907645755	0.475836040103063	0.594337404518101	0.486154122287046	0.531730750346398	0.483135898456021	0.511134281237777	0.517377961079373	0.482507482862794	0.502484671146828	0.477009681144165	0.489354380064748	0.533573738526914	0.488816746611934	0.454754786646659	0.476685785492806	0.479233206637071	0.649870336433483	0.539771364925371	0.587593358861164	0.556233528035318	0.504217360590378	0.499108851580997	0.476567424505905	0.471031459761427	0.465660280756997	0.493035424715992	0.478930244163935	0.480500147171397	0.496131806591634	0.496481990905142	0.488124241171859	0.461254323509051	0.501019007791335	0.463096791153354	0.604757486894503	0.583582816137648	0.466154268585282	0.495811684189477	0.449183455953904	0.512099954351153	0.489087090728576	0.460354676298021	0.47724631597289
CHMP2B	0.59114452932505	0.571018482865649	0.514599062182512	0.660562562876849	0.504018547123108	0.612085139113951	0.577589572874814	0.541565019479726	0.567942404411457	0.531396168634277	0.604607954657918	0.621912554440716	0.491654498936477	0.561117724062351	0.570970494560873	0.589483262264357	0.548258935026598	0.640399301708408	0.532394076713621	0.537829566887113	0.546750183781346	0.518751397817173	0.545451650695065	0.510504775417889	0.700951554748779	0.553747650726873	0.636596292193169	0.476522292006189	0.623145678042699	0.551339391677908	0.687346567257843	0.505579797263263	0.502678768849836	0.701573967894631	0.634607365588203	0.451218964801924	0.64097100356081	0.447542214831223	0.517949351206725	0.664893729162823	0.549038805626925	0.56835624165014	0.485131022596707	0.504808909931084	0.581686145476084	0.620444305339601	0.575313005667345	0.470805872399493	0.581276462221338	0.641801089434009	0.524002122667576	0.575957744650714	0.586724434301682	0.55985840049263	0.581951087150327	0.538772044582547	0.528896623897213	0.476553174887482	0.546114350502828	0.597333138450812	0.502467460946636	0.602665686824594	0.451628533644953	0.558962094917782	0.629951162867267	0.526556210709733
SEC14L1	1.01127054244871	0.952698424937264	0.820486684404526	0.992461917917855	0.891452357159674	0.881754953750453	1.03956821115829	0.854121219191854	0.82721241251076	0.831007600519707	0.863263086656282	0.818735502473989	0.844916780763487	0.826473928407661	0.899511545839682	0.922362588115937	0.856372711476043	0.80521351021802	0.855426187873078	0.925132261743006	0.816120371563852	0.877354561261093	0.786393262671345	0.800568978706097	0.907950415397611	0.828585943068638	0.893151144640028	0.819537292579555	0.892434251935364	0.911904198619331	0.88330633319654	0.872815664062197	0.828464447499058	0.886932848540069	1.10917680724665	0.96752296034173	0.921088049604414	0.882658159699276	0.796935818844479	0.979733048464314	0.878232287519806	0.828829394634288	0.843317934297128	0.80052815231087	0.946528598393544	0.906485287827921	0.889745655609474	0.836675934192555	0.835879640055469	0.840452767906487	0.888393586394373	0.827323962772304	0.901092879170654	0.821489893942044	0.852863164392051	0.792121732622136	0.826887362432208	0.848619876780295	0.833034446600518	0.971324933174084	0.89771273174523	0.884157477726534	0.827345213430278	1.00010760737328	0.871704354309027	0.814635136150685
GREB1	0.498124326435296	0.562876838929996	0.491992117726377	0.412536576139268	0.498554118201366	0.594941818368199	0.442508937963731	0.494784428767469	0.525207921784891	0.681971963992584	0.466972742365886	0.455012453315249	0.433740311876069	0.408011674270756	0.457041638442488	0.482601091883399	0.479872201595334	0.478135504440021	0.512264706034513	0.445518108469939	0.478864549035873	0.496598651936337	0.397581069776292	0.43840718172747	0.725050246330203	0.517982321429646	0.491468641346296	0.419650529573552	0.4724215994655	0.462580518910645	0.484588504833268	0.460140364401476	0.481676376737436	0.488775430638436	0.456855247706824	0.417455253954501	0.436097292810815	0.485291084534191	0.464014918276618	0.594076627367764	0.489544953094538	0.610876188996088	0.567493132053773	0.436976806223479	0.455779506995434	0.469797949913983	0.454828446231637	0.498219826320399	0.506811623580375	0.452212151428613	0.437149982587152	0.460338562089924	0.473687824947381	0.541260003150148	0.492128064571176	0.48582756000623	0.442713987255922	0.596513036897518	0.46819466813895	0.455470737606768	0.487619072410609	0.415906983995019	0.482680282062702	0.490908752666284	0.457411672945972	0.416734103261669
G6PD	0.545534915254883	0.545564742899373	0.509811219699489	0.514994977630068	0.527976542257214	0.652738388652948	0.539885414258844	0.614725651718698	0.701733697406031	0.518225884896896	0.892619199529986	0.534178211669433	0.5175006205713	0.533323924477806	0.618771443909399	0.525672333862174	0.590529014497336	0.746019049684145	0.881590096980442	0.519771395705146	0.632306104671632	0.527212134121602	0.590808434464818	0.49966974726497	0.568986738488316	0.516106298112065	0.499868733645265	0.511285843203463	0.537131284879714	0.72770048872769	0.550432631522507	0.551042041079831	0.603019583474078	0.515671521226401	0.856662717778015	0.569862548193379	0.525383455571101	0.530590343469265	0.568019043458874	0.536830836998767	0.500223812210582	0.672776911179037	0.540724906170216	0.550887006018397	0.599697610117714	0.519476016118515	0.526002754509312	0.595177893145597	0.580828059847684	0.55838029810675	0.511979392561489	0.604637762934282	0.594778408535839	0.542372253016707	0.709614285972966	0.556623803345394	0.531296093286503	0.538798400544396	0.484030921040879	0.747055595260572	0.554500205221086	0.525994626632351	0.522415376194981	0.520576618341369	0.765058082356081	0.535900107673876
SLC35D2	0.555569469978429	0.478070217601529	0.4592974037924	0.50990277398653	0.685309655644627	0.529769845523201	0.631812354730505	0.472607490385361	0.463764218891184	0.53230736877169	0.483319271305302	0.444941329934938	0.586640598011152	0.601755067711611	0.582072413947961	0.546264712598781	0.553863112943629	0.467998260914918	0.508884553634626	0.581787458202708	0.49517835890369	0.485631753826769	0.525943801694864	0.498263755634774	0.432671368931833	0.467661097746657	0.442508620924181	0.56650883234527	0.444410520329932	0.58584683969387	0.517429348570766	0.617876185977876	0.511706335620651	0.567599101191241	0.575253694344904	0.607552312420242	0.571685591717932	0.477018938876316	0.623794129758012	0.442846546954336	0.557797200279059	0.435228756747002	0.552776350949314	0.630586032450606	0.607264891516695	0.530820659182247	0.61625377315257	0.519981859220214	0.513919865975996	0.474030050199038	0.577032541832554	0.553027873790251	0.573147471735712	0.534151757285901	0.473089276735839	0.483936396062929	0.527655534592271	0.519195275595423	0.611741075150076	0.577885962077934	0.529881248727785	0.589017136503544	0.557857145328756	0.505589515483146	0.520566927509913	0.508353298449523
ABCD2	0.45032185080148	0.507511323105067	0.451574565160235	0.420899211529831	0.454035099287394	0.49915704531068	0.446062091472563	0.423355199525648	0.460104047677779	0.584757042024872	0.425387757897218	0.441102845251492	0.456738228230232	0.418795573355647	0.441546656130071	0.450371142055888	0.443706335071198	0.452639423393762	0.443893052158746	0.448026532558837	0.416830325835438	0.45000019959301	0.46654224657601	0.431512334498544	0.555787587393859	0.45448736620808	0.5876785871477	0.427216622335938	0.44208007158283	0.441252239087781	0.424578344932223	0.462923886568517	0.446298341906274	0.452166650445694	0.434586367115419	0.453039898458064	0.449970775737156	0.443230414167138	0.469503915799583	0.567273015575493	0.462220822855219	0.48875888995511	0.532930684675699	0.469559022542023	0.4498217114887	0.420585491349556	0.435084200276033	0.468002280125235	0.43894736374835	0.429328206208786	0.445886498497939	0.436229007377918	0.440030244325093	0.461568777987254	0.452213853754565	0.426894751730555	0.453842891401801	0.50294815243515	0.463952476863135	0.426058348461566	0.464805900821579	0.449947763162723	0.462095490057334	0.458500248549805	0.441404481281391	0.413392046145372
SPG11	0.933443717935633	0.863933812122088	0.738761852980772	0.878002918163973	0.833725948258333	0.904636088655038	0.877316474155589	0.961584922879307	0.883274624986294	0.919896497286936	0.909107032382918	0.885818906953172	0.90046001304973	0.967116281809934	0.946689908217217	0.841914367795204	0.874955143813181	0.836938691871514	0.911433224260004	0.845969351043545	0.744923112203944	0.679019341421707	0.662640144666004	0.878476777566931	0.785034677663071	0.794335957575636	0.906094127373173	0.880331433367759	0.761141556231789	0.950138003696733	0.884031983334988	0.924542689257555	0.762856656351604	0.837336279008971	0.852459617197787	0.717048319241261	0.730115849877241	0.733703520986668	0.903546289215938	0.75319732822087	0.956052023621646	0.900133888438548	0.82239342239009	0.823335191273752	0.909679500088321	0.754380522211903	0.831330837726453	0.855586513362846	0.876395905952516	0.849129229705361	0.699427984863111	0.917893987849329	0.918471335432482	0.909627842939085	0.835481901090448	0.919150565107508	0.689865547473695	0.839131214399933	0.900057123069336	0.895696644891847	0.887690503157245	0.739652564577899	0.805755041695946	0.837980155166225	0.918690414611047	0.818802391972725
CSTF2	0.551056036551418	0.507406769925731	0.58191710677839	0.538042547766629	0.574626069808158	0.555405305061687	0.521346193706625	0.576915846923984	0.691251915726554	0.553792929605697	0.55668614601212	0.542906154573022	0.601084795935457	0.598025528999286	0.56787633054627	0.56092098924163	0.562977478558642	0.565672879313307	0.549881825800321	0.52905794480018	0.521011071413939	0.573079213085488	0.612472779666589	0.578674629008981	0.581708573019296	0.58169432157213	0.538548806469691	0.623264084384469	0.555855748476308	0.54150969557429	0.540826120300811	0.544887998540535	0.523005282461868	0.594846352718338	0.530571144270102	0.571273447132709	0.587256544400433	0.55678922587526	0.579071612985492	0.557546884086792	0.589254174192902	0.55803559424091	0.534786568857098	0.555894443874624	0.565767069764638	0.546038629043493	0.585906604323592	0.614960771108644	0.557365943929384	0.559322188409071	0.583027247317445	0.567318329943123	0.55538647373297	0.568321229912274	0.653273469356587	0.55299669543472	0.587430398109887	0.547889287406146	0.564834411024419	0.528074981574311	0.548441343844787	0.585373817498041	0.557357420340725	0.565152469208274	0.562609420738781	0.616510957446345
LONP2	0.637606443415111	0.607689303698525	0.525532981232753	0.590652913613242	0.620386431603237	0.635081266978346	0.58379820788506	0.541655826829921	0.585130565963477	0.691910210196341	0.620212313588079	0.628772881274249	0.54446131164524	0.69769320843176	0.613961995958903	0.609120588136442	0.601272498398439	0.588192746696526	0.601286859358311	0.589775413873639	0.566821459385088	0.635420731207632	0.549790497560677	0.684326301753589	0.659424302949214	0.564417580624385	0.679702838960913	0.61074119224579	0.594481538345062	0.63384156896142	0.635889891394301	0.629141641593843	0.518016755993498	0.502452718282303	0.675800330360214	0.585731150989909	0.567974572016198	0.547923374890788	0.581493213524243	0.643271244694109	0.664776713737549	0.668070354377538	0.603282984302813	0.63984610726162	0.645938839760513	0.558100453500043	0.530246382122405	0.590354312146895	0.586637719090926	0.613432852818396	0.596297160334567	0.597818986780724	0.669291493014469	0.594509049023339	0.587766480396948	0.65184587478846	0.532456867458853	0.615046147731521	0.645466787693077	0.622106916654881	0.65780943472457	0.606806699385911	0.561042140221143	0.574595905819693	0.662396240960752	0.587966283054621
BLNK	1.01362945325161	0.952386083853146	0.95312544342157	1.00370103152977	0.936444560611699	0.888048624628234	1.02380231160399	0.633943746633008	0.634246631241825	0.988080416016956	0.622011817291379	1.01032182869644	0.946133631791113	1.10965687648317	0.982073732014538	0.946843292566944	0.971211615579366	0.601246500000005	0.642263669896003	0.805671930314738	0.591692475044844	1.01386490303255	0.583503141579867	1.02268611807721	0.671469883105739	0.609673967759214	0.649845991354505	0.981500444343072	1.01140357562114	0.972045246037376	0.921007649003588	0.960113622427048	0.607910221560583	0.868690092147566	0.99551506271393	0.953734561515566	0.702404128211996	0.981134456266191	1.02571246191355	0.816007804785801	0.946782211159643	0.62409033254103	0.949408576718071	0.915468401264728	1.02519334780445	0.875725389878986	0.890366259445906	1.00350504422884	0.909189391028943	0.945169516936437	0.81283900523617	0.994459684507916	1.01790687553372	0.968075518906363	0.600534342587375	0.934821718784128	0.651356764567697	0.821616446514713	1.03567558319227	1.0164816884086	0.884115874109732	0.895285501562106	0.884871891213441	0.884532814513218	0.610394578467009	1.06384123143975
GLIPR1	0.629878711547689	0.531077772946187	0.496014280523291	0.620142412956905	0.575049064965355	0.62695292965862	0.560739936687652	0.609373660374686	0.505429154109327	0.671527195552355	0.748095897265601	0.630707575314823	0.492949782373746	0.625161642429369	0.602850314796351	0.533291631597787	0.612839396297323	0.702440552345738	0.63443434226298	0.592628651674777	0.592377856802722	0.515636604741191	0.594713945047942	0.543755691345979	0.580046307547711	0.539759673209015	0.542102564594618	0.547148296043706	0.500060067330656	0.577638523754168	0.718967233847401	0.552806214974279	0.568824200595	0.535920195236341	0.542602102705075	0.656827153115491	0.49413883769899	0.529412953584426	0.540466768547869	0.525703343517569	0.6035744483247	0.663893365708255	0.676623306781436	0.531434767015638	0.550594426197187	0.527101009033858	0.521877115824124	0.493620840549895	0.537276236054872	0.578871812234839	0.573066252660439	0.53298489761723	0.554881857570914	0.528428440897844	0.518063620880772	0.494537302622578	0.525240547471879	0.63900071252028	0.55112344206171	0.667813258681293	0.55999425190595	0.61192076335271	0.584612302905772	0.534314819791525	0.555926935883858	0.572952879990368
MCM6	0.871640656859651	0.884347489856229	1.00384455121102	0.949414580982131	0.908862863320946	0.940746504721429	0.847589253102813	1.02079177637029	1.05528875280974	0.890218945462168	1.00953092887707	0.964819665637057	0.988163430211843	1.02076973172	0.979777209260359	0.899137364309907	0.975070412704237	1.04396366963999	1.04430914141251	0.87060029614371	0.951876327894396	0.966405209341628	1.02854772292961	0.965803020090799	0.970847339500056	1.05727944180341	0.929656076150493	0.967324505382554	1.01008936522007	0.818978677659549	0.830913224419758	0.891170558399823	0.985060791163475	0.872823679481367	0.963369897965354	0.867785714161293	0.819607068559989	1.01032943635759	0.954403036953487	0.893921877276302	1.00346513135676	1.03064439012962	0.828706059986831	0.833242446964574	0.937676827538403	0.857376651736521	0.89246903681347	1.03907337720315	0.996000770140938	0.920995947868663	0.82772324327882	0.975227230820216	0.991749095463178	0.93900990742961	1.04976358502372	1.06627573341334	0.825851011509139	0.895899308374984	0.948032028495303	0.964204341634558	0.958719053710784	0.914753495403093	0.950154434167937	0.917008702596159	0.96889701988051	1.00848323732933
GP5	0.490455831757572	0.654440409482356	0.509664710006573	0.445237952432839	0.47734057408481	0.655673541818911	0.47594324761524	0.488166706768623	0.523158688596092	0.662116400453542	0.53958592690854	0.473562458712898	0.47545817502313	0.486381901306916	0.488646538058115	0.493149864517123	0.456924968865667	0.475086127563142	0.517800042298987	0.526815194311945	0.484801890057747	0.713529453689432	0.472577714655725	0.449602897414726	0.703011373815542	0.546289539025226	0.501912653203777	0.449481497000352	0.469104616136593	0.458323606940111	0.50654975515737	0.498141962095751	0.486811181391426	0.508927992414045	0.495559663819314	0.460025363769523	0.475765426235681	0.484462747191371	0.483653185909935	0.635846511751867	0.479431107450611	0.65616501217544	0.558409710862088	0.496807318228136	0.449133922702528	0.460919521639727	0.466970872211827	0.769691203805523	0.533913347480306	0.479033840211166	0.482336338787941	0.511200928984123	0.430567276761407	0.500998280261865	0.512478233645382	0.463669586125355	0.453472527819039	0.605630837684165	0.48460740635178	0.481685473287419	0.504306089860289	0.423143257260224	0.50807926968268	0.505285192046317	0.538579225149721	0.462792900845789
NT5E	0.923640309445797	0.652392064682853	0.725273406621756	0.714950207787202	0.682687177684672	0.753741515234651	0.889310921210851	0.639162735515198	0.632678433192508	0.919774520976121	0.619623301737014	0.787356632758071	0.807406163973538	0.714444802027147	0.83872817730873	0.772680496860862	0.794171068526092	0.57644188145823	0.630662218951702	0.600997868854393	0.618273171769285	0.632950467923918	0.614533864846289	0.629918105539435	0.682731156291029	0.648334716071014	0.686550742940974	0.94936844830723	0.7222799735456	0.915630286480465	0.855201846315394	0.801590074403321	0.615339493075451	0.776559569768317	0.782235798832781	0.628682882762925	0.636654045882671	0.747360137521883	0.686057378081484	0.619409546871565	0.646425507291098	0.627310431692075	0.615416363659408	0.795601765149303	0.862096222053274	0.601393535606161	0.893713466082282	0.670888683609523	0.625045350704161	0.673961686217681	0.606480953012932	0.813341196468083	0.736756938217814	0.602582623056482	0.61805252306831	0.615136461861002	0.629049704526599	0.634842628525595	0.762108500986166	0.842850873481397	0.830919943098443	0.752126594547212	0.827357145497818	0.67392727510018	0.654860137793983	0.701443902495348
